,,lane 1,lane 1,lane 1,lane 1,lane 1,lane 1,lane 1,lane 1,lane 2,lane 2,lane 2,lane 2,lane 2,lane 2,lane 2,lane 2,lane 3 ,lane 3 ,lane 3 ,lane 3 ,lane 3 ,lane 3 ,lane 3 ,lane 3 ,lane 4,lane 4,lane 4,lane 4,lane 4,lane 4,lane 4,lane 4,lane 5,lane 5,lane 5,lane 5,lane 5,lane 5,lane 5,lane 5
9,0,43.0,2.553019534883721,1.1608571642703824,0.3,1.77,2.77999,3.509995,4.47,43.0,1.1553479069767443,0.9244327037201895,0.02,0.18,0.96,1.855,3.92,43.0,1.195580930232558,0.9778812505636234,0.29,0.575,0.76,1.64,4.47,43.0,0.3732558139534884,0.48985284928587314,0.01,0.01,0.01,0.705,1.42,43.0,0.05604651162790698,0.09631643124627137,0.02,0.02,0.02,0.045,0.61
9,1,41.0,2.8604824390243904,1.1105622028904563,0.32,2.21,3.28999,3.72,4.35,41.0,1.3551199999999999,0.9233563587586323,0.05,0.29,1.48,1.96,3.04999,41.0,1.3192673170731706,0.7900192907550562,0.34,0.76,1.01,1.92,4.31,41.0,0.35634121951219516,0.45459118849904645,0.01,0.01,0.01,0.78,1.61999,41.0,0.08707317073170731,0.26167961233576287,0.02,0.02,0.03,0.05,1.67
9,2,41.0,3.2585307317073173,0.9330327873884986,0.34,2.9,3.46,3.84999,4.89,41.0,1.5209741463414634,0.9242378791901348,0.02,0.55,1.68,2.11,3.31999,41.0,1.4612185365853658,0.7891629160431988,0.45,0.91,1.33,1.86,4.22999,41.0,0.3248780487804878,0.43997228294075247,0.01,0.01,0.01,0.66,1.39,41.0,0.13585365853658538,0.328549658421342,0.02,0.02,0.03,0.05,1.9
9,3,42.0,3.335710238095239,1.0286149877656068,0.35,3.2499975,3.5849900000000003,3.8849975,4.83,42.0,1.6164261904761905,0.8887972631210534,0.03,0.9725,1.81,2.28999,3.81999,42.0,1.4719038095238095,0.7212513071686253,0.3,1.0625,1.3250000000000002,1.79,3.76999,42.0,0.33595238095238095,0.46744275519515405,0.01,0.01,0.01,0.6799999999999999,1.9,42.0,0.16214285714285714,0.39612473838725265,0.02,0.02,0.03,0.075,1.86
9,4,41.0,3.329019512195122,1.1208543168760856,0.57,2.67,3.73,3.96,5.28999,41.0,1.8275587804878046,0.8047238759232732,0.12,1.11,1.97,2.37,3.03999,41.0,1.8317051219512197,0.797939615444433,0.49,1.41,1.77,2.17,3.98,41.0,0.808292195121951,2.1500814683384815,0.01,0.01,0.01,0.8,9.999989999999999,41.0,0.13365853658536583,0.30767479664055175,0.02,0.02,0.03,0.09,1.82
9,5,41.0,3.463652926829268,1.0616270826359977,0.38,2.86,3.46,3.8599900000000003,5.76999,41.0,1.7631680487804882,0.7465816081186957,0.06,1.33,1.84,2.19,3.26999,41.0,1.8660965853658535,0.9080953707888004,0.34,1.26,1.69,2.24,4.68,41.0,0.6502436585365853,1.5759117247323153,0.01,0.01,0.06,0.84,9.999989999999999,41.0,0.2407317073170732,0.44320080236785697,0.02,0.02,0.03,0.3,1.96
9,6,43.0,3.147902093023255,0.9529656161027461,0.42,2.809995,3.26999,3.71,4.87,43.0,1.5206967441860466,0.6990030064303523,0.02,1.005,1.8,1.99,2.74999,43.0,1.7758125581395348,0.7801611983890712,0.5,1.145,1.77,2.089995,3.98,43.0,0.7739532558139535,1.5703930610954586,0.01,0.01,0.46,0.965,9.999989999999999,43.0,0.17558139534883718,0.3579458746367043,0.02,0.02,0.03,0.11,1.45
9,7,41.0,3.0741426829268295,1.0536462803854632,0.15,2.87,3.24,3.78999,4.49,41.0,1.4243892682926829,0.7112201330755136,0.01,0.97,1.73,1.94,2.68,41.0,1.4448775609756097,0.6806978218261774,0.3,0.86,1.38,1.74,3.24,41.0,0.614389756097561,0.6565696103974346,0.01,0.01,0.53,0.96,2.52999,41.0,0.18146341463414634,0.35525737835835136,0.02,0.02,0.03,0.08,1.48
9,8,41.0,2.958530975609756,1.0162619362516854,0.36,2.5899900000000002,3.28999,3.61999,4.60999,41.0,1.4085341463414636,0.7305305110533564,0.02,1.0,1.79,1.94,2.38,41.0,1.3192675609756097,0.6506193089118264,0.37,0.78,1.26,1.71,3.14,41.0,0.6458531707317072,0.6567027363329584,0.01,0.01,0.55,1.0,2.04999,41.0,0.11121951219512197,0.21694694192303357,0.02,0.02,0.03,0.05,1.09
9,9,43.0,2.5006941860465117,1.1130545432239982,0.39,1.5750000000000002,2.95,3.5449900000000003,4.37999,43.0,1.0730216279069766,0.7465088906526682,0.04,0.53,0.95,1.759995,2.75999,43.0,1.026046046511628,0.4900823630737007,0.41,0.62,0.81,1.435,2.11,43.0,0.5555813953488372,0.5234514682810869,0.01,0.01,0.51,0.91,1.77,43.0,0.08093023255813954,0.1859187476584785,0.02,0.02,0.03,0.045,1.13
9,10,41.0,2.617800487804878,1.2739682653994,0.01,1.66,2.95,3.59999,4.45,41.0,1.1317060975609756,0.8229261306304413,0.01,0.2,1.46,1.89,2.6,41.0,1.0229263414634147,0.5161543397509901,0.01,0.73,0.86,1.49,1.9999900000000002,41.0,0.42902439024390243,0.4570164377681003,0.01,0.01,0.29,0.8,1.42,41.0,0.12902439024390244,0.2896014923826255,0.02,0.02,0.03,0.05,1.36
9,11,41.0,2.668776585365854,1.188965994416177,0.3,1.63,3.03999,3.6299900000000003,4.22,41.0,1.146340243902439,0.796983027643901,0.01,0.5,1.31,1.84,2.43,41.0,1.1580485365853659,0.626219244025449,0.39,0.67,0.89,1.65,2.48,41.0,0.45195121951219513,0.7390135976834091,0.01,0.01,0.17,0.67,4.37,41.0,0.05609756097560975,0.09208360464220783,0.02,0.02,0.03,0.05,0.54
10,0,84.0,1.7946409523809526,0.8632136591586803,0.36,1.4674999999999998,1.82,2.0825,4.00999,84.0,2.0314271428571424,1.3685136115522514,0.42,1.565,1.8050000000000002,2.03249,9.999989999999999,84.0,1.2638088095238094,1.3011196078210476,0.01,0.10500000000000001,1.29,1.9,9.999989999999999,84.0,1.469879285714286,1.1952089305552405,0.01,0.6675000000000001,1.72,1.935,8.29999,84.0,2.862378452380953,2.4430027489667343,0.03,1.69,1.9449999999999998,3.1199925,9.999989999999999
10,1,82.0,1.8887786585365853,0.9201159419974917,0.36,1.48,1.9049999999999998,2.30249,4.47,82.0,2.308412682926829,1.4233747448065834,0.54,1.71,1.9449999999999998,2.23,9.999989999999999,82.0,1.4010963414634146,1.617323962752244,0.01,0.35250000000000004,1.3450000000000002,1.8674925000000002,9.999989999999999,82.0,1.6168280487804876,1.3713145706079177,0.01,0.665,1.74,1.955,8.71999,82.0,3.37914268292683,2.647509000051408,0.02,1.8849925,2.0749950000000004,4.2824975,9.999989999999999
10,2,84.0,2.1408304761904766,1.158667607608089,0.37,1.56,1.975,2.7024974999999998,4.87999,84.0,2.774282142857143,1.9119655322680098,0.5,1.89,2.064995,2.6825,9.999989999999999,84.0,1.364165833333333,1.3888239093609205,0.01,0.21750000000000003,1.4300000000000002,1.9525,9.54,84.0,1.7152357142857144,1.552510742002909,0.01,0.665,1.78,2.00999,9.88999,84.0,3.3597576190476186,2.875893197802266,0.02,1.7075,2.04999,4.0724925,9.999989999999999
10,3,82.0,2.1443879268292685,1.054276043114787,0.36,1.6524999999999999,2.105,2.685,5.06999,82.0,2.650484756097561,1.6751422550001467,0.13,1.85,2.03499,2.6224975,9.999989999999999,82.0,1.4076815853658537,1.4109061288007714,0.01,0.36,1.415,1.99,9.29,82.0,1.4968279268292684,1.3567563420774025,0.01,0.64,1.56,1.92,9.999989999999999,82.0,3.135605365853658,2.3608631439810077,0.02,1.8125,2.03999,3.6449974999999997,9.999989999999999
10,4,82.0,2.3221929268292683,1.2004514720149801,0.36,1.77,2.18,3.15,5.85999,82.0,2.9641431707317074,1.8759206266664865,0.0,1.8749925,2.1550000000000002,3.59749,9.999989999999999,82.0,1.7675596341463418,1.945467975881093,0.01,0.4525,1.46,2.2075,9.87,82.0,1.7703636585365856,1.6048718881122932,0.01,0.6425,1.78,2.1725000000000003,9.919989999999999,82.0,3.542313170731708,2.667734036480166,0.02,1.7549925000000002,2.26999,4.5824925,9.999989999999999
10,5,86.0,2.3687175581395348,1.2235624081412113,0.3,1.5699999999999998,2.4,3.3574900000000003,5.2,86.0,3.236624883720931,2.327537665181682,0.78,1.82,2.2449950000000003,4.0624975,9.999989999999999,86.0,1.5482540697674416,1.3862812135140785,0.01,0.435,1.39,2.2225,8.46999,86.0,1.8352302325581393,1.6625734547006457,0.01,0.7925000000000001,1.7,2.02999,9.52999,86.0,3.5165087209302333,3.0073284872046253,0.02,1.6724999999999999,2.135,4.8774999999999995,9.999989999999999
10,6,82.0,2.0285341463414635,1.16413813934872,0.34,1.39,1.91,2.5949975,6.53999,82.0,2.4069489024390247,1.800954164961963,0.64,1.6349999999999998,1.795,2.1475,9.999989999999999,82.0,1.5121939024390243,1.3589460254997694,0.01,0.535,1.4849999999999999,1.98,8.25,82.0,1.577681463414634,1.3998481152223834,0.01,0.48,1.68,1.9749999999999999,9.02999,82.0,3.266216707317073,2.6430202694238494,0.02,1.5875000000000001,1.98,4.49749,9.999989999999999
10,7,84.0,1.9924976190476187,1.1684336266033237,0.0,1.2025000000000001,1.8549950000000002,2.6974975,5.33,84.0,2.206307857142857,1.6954149647367112,0.56,1.5274999999999999,1.7149999999999999,2.01499,9.999989999999999,84.0,1.2155939285714283,0.9285074684221477,0.01,0.4075,1.18,1.8225,4.43,84.0,1.5374986904761905,1.3768625870966416,0.01,0.5975,1.665,1.8925,8.809989999999999,84.0,3.436305952380953,2.7934351943117566,0.02,1.6274975,2.0399950000000002,4.802490000000001,9.999989999999999
10,8,82.0,1.9149987804878053,1.0067784142101392,0.35,1.3725,1.754995,2.4825,4.35999,82.0,2.317193292682927,1.9895503407784114,0.85,1.49,1.76,1.9774999999999998,9.999989999999999,82.0,1.1953647560975609,0.8118359850093568,0.01,0.5025,1.435,1.8375000000000001,2.89,82.0,1.7981689024390246,1.5447202825706665,0.01,1.095,1.68,2.05999,8.68999,82.0,3.4599959756097562,3.1419594982929415,0.02,1.5250000000000001,1.955,4.857492499999999,9.999989999999999
10,9,82.0,1.7858519512195123,0.8934324646773004,0.34,1.2925,1.795,2.1725000000000003,3.8599900000000003,82.0,2.007315365853658,1.410111553270573,0.62,1.4949999999999999,1.7349999999999999,1.96,9.999989999999999,82.0,1.2703651219512195,1.071745183857427,0.01,0.265,1.385,1.935,6.879989999999999,82.0,1.5142669512195122,1.2316616109631005,0.01,0.54,1.725,1.9375,7.889989999999999,82.0,3.023533902439024,2.5860993233958616,0.03,1.5250000000000001,1.9849999999999999,4.1524925,9.999989999999999
10,10,84.0,1.871188928571429,0.9232595000180269,0.34,1.39,1.82,2.2424975,4.78999,84.0,2.1388083333333334,1.4696490307813994,0.55,1.4749999999999999,1.81,2.1125,9.999989999999999,84.0,1.5333322619047618,1.6922686763933352,0.01,0.475,1.49,1.92,9.999989999999999,84.0,1.6835695238095236,1.3701455252741168,0.01,0.5875,1.7850000000000001,2.08,7.5399899999999995,84.0,3.159044166666667,2.641660265769898,0.03,1.8,1.96,4.2349925,9.999989999999999
10,11,84.0,1.9092830952380955,0.9114584263774187,0.35,1.4100000000000001,1.9249999999999998,2.51999,3.84999,84.0,2.3211885714285714,1.7140908072788714,0.66,1.57,1.7650000000000001,2.1525,9.999989999999999,84.0,1.405118095238095,1.458766058972715,0.01,0.195,1.57,1.9375,9.999989999999999,84.0,1.6663076190476187,1.240696413323105,0.01,0.7725,1.77,1.9649999999999999,7.41,84.0,3.3597584523809525,3.0375955168717343,0.03,1.6775,1.955,4.4849975,9.999989999999999
11,0,87.0,1.733446896551724,0.4441990825653341,0.05,1.55,1.79,1.9449999999999998,2.9,87.0,1.6088496551724139,0.39596260796992544,0.24,1.41,1.61999,1.82,2.99,87.0,1.6472406896551728,0.4758747954417507,0.52,1.22,1.79,1.94,2.97,87.0,1.5852867816091953,0.8456788366234415,0.55,1.06,1.66,1.9049999999999998,6.18,87.0,2.544479310344828,0.9362930768539491,0.31,1.855,2.12,3.3599900000000003,5.08999
11,1,82.0,1.8435352439024395,0.5004859461926574,0.06,1.6975,1.9,2.125,2.91,82.0,1.8248768292682924,0.4218681257433624,0.68,1.6349999999999998,1.835,2.0199925000000003,2.89,82.0,1.6729253658536585,0.4104531050105816,0.87,1.2725,1.81,1.965,2.7,82.0,1.530243048780488,0.8625402946875735,0.54,1.04,1.43,1.85,6.3299900000000004,82.0,2.7593862195121948,1.0069690452886237,1.53,1.9224999999999999,2.42,3.64,6.22
11,2,82.0,1.9760957317073171,0.5341205145602904,0.09,1.7725000000000002,1.97,2.2075,3.7,82.0,1.939875975609756,0.6003639712951496,0.78,1.73,1.884995,2.0474900000000003,5.62,82.0,1.630486707317073,0.5053403299673336,0.77,1.115,1.75,1.96,3.43,82.0,1.4004867073170733,0.8098984357633908,0.61,0.8125,1.26,1.8275000000000001,6.89999,82.0,2.814264390243902,1.044343593424198,1.47,1.8925,2.215,3.7724925000000002,5.74999
11,3,84.0,2.0905925,0.5888755602542519,0.1,1.7474925000000001,2.115,2.3625,4.02999,84.0,1.9796410714285715,0.658680493507857,0.77,1.72,1.89,2.085,6.0799900000000004,84.0,1.6511895238095238,0.5370018548304436,0.83,1.16,1.705,1.92,3.74,84.0,1.4090465476190477,0.90300842328123,0.57,0.8,1.15,1.8724900000000002,7.7,84.0,2.7729727380952376,1.0581707168646097,1.57,1.85,2.389995,3.58249,6.29999
11,4,82.0,2.380241219512195,0.9596448612067225,0.1,1.9224999999999999,2.185,2.54999,5.26999,82.0,2.383045365853659,1.3740683331348331,0.8,1.77,1.975,2.3249899999999997,8.84999,82.0,2.01402243902439,1.049590580027692,0.72,1.49,1.84,2.0774974999999998,5.95999,82.0,1.658900487804878,1.159305747278876,0.35,0.845,1.665,2.0249900000000003,7.299989999999999,82.0,2.8975569512195123,1.3081265257042547,1.45,1.8675000000000002,2.55999,3.5124925,7.02999
11,5,82.0,2.568653780487805,1.154362747589047,0.0,1.8724900000000002,2.2949900000000003,3.09499,6.7899899999999995,82.0,2.6534118292682924,1.6748026951227537,0.86,1.7725000000000002,2.135,2.58249,9.999989999999999,82.0,2.311338780487805,1.285974417650035,0.98,1.6524999999999999,1.97,2.29249,8.46,82.0,1.8730475609756096,1.3448085485638,0.57,1.085,1.59,1.9999924999999998,7.95,82.0,3.1037759756097563,1.6545401906791182,0.82,1.81,2.604995,4.109990000000001,7.7099899999999995
11,6,86.0,2.181392906976744,0.9046253546652421,0.98,1.6224925000000001,1.884995,2.54499,5.28999,86.0,2.2762770930232556,1.5838063140592042,0.45,1.5974975000000002,1.7499900000000002,2.1,9.559989999999999,86.0,2.1196489534883725,1.2629316473693764,0.98,1.5125000000000002,1.68,1.9999900000000002,7.019989999999999,86.0,1.7839522093023255,1.2652906194169278,0.66,0.9725,1.5950000000000002,1.8525,7.64999,86.0,3.0013923255813952,1.643715442975724,0.86,1.6724999999999999,2.324995,3.8674975,7.509989999999999
11,7,82.0,1.9037789024390244,0.9462547449710684,0.85,1.505,1.72,1.9774999999999998,7.089989999999999,82.0,1.8182914634146337,1.282552382079609,0.53,1.2625000000000002,1.585,1.7774999999999999,9.999989999999999,82.0,1.8197552439024391,1.041256276423187,0.58,1.3275000000000001,1.629995,1.92,8.49,82.0,1.6125603658536578,1.1984980428281171,0.63,0.9025000000000001,1.435,1.82,7.259989999999999,82.0,2.8234123170731706,1.4989424420111888,0.86,1.74,2.5300000000000002,3.7624925,8.91
11,8,82.0,1.8032913414634146,0.7201220704214355,0.67,1.4725000000000001,1.78,1.94,5.87,82.0,1.7114624390243902,1.4014508479866046,0.37,1.2925,1.4849999999999999,1.685,9.999989999999999,82.0,1.7604865853658533,0.9613720672466115,0.79,1.2425,1.6349999999999998,1.85,7.90999,82.0,1.6090232926829264,1.328840332522462,0.63,0.86,1.475,1.81,7.36999,82.0,2.780119024390244,1.4463576800965743,0.89,1.7524925,1.955,3.87999,7.439989999999999
11,9,86.0,1.773719418604651,0.497987843826013,0.89,1.55,1.7349999999999999,1.92,3.74,86.0,1.8163944186046512,1.486992329511135,0.45,1.27,1.55,1.8025,9.999989999999999,86.0,1.7205806976744187,0.6887600811736486,0.81,1.3,1.74,1.8849974999999999,5.85,86.0,1.5790683720930232,1.0680099314319689,0.55,0.945,1.5150000000000001,1.81,6.97,86.0,2.6813920930232555,1.168337244530842,0.45,1.8025000000000002,2.0999999999999996,3.59999,6.43999
11,10,82.0,1.7343893902439025,0.4003756712350384,0.98,1.46,1.775,1.9074999999999998,3.34999,82.0,1.57817,0.4139001011277725,0.36,1.295,1.55,1.8225,3.2,82.0,1.7556079268292686,0.5967575225295857,0.85,1.2925,1.8,2.0024925000000002,4.87,82.0,1.5451213414634144,0.8916999640245525,0.61,1.0325,1.53,1.83,6.7899899999999995,82.0,2.661337682926829,0.9732763762676754,1.42,1.8624975,2.085,3.4874925,5.31999
11,11,82.0,1.718535243902439,0.5808203996566815,0.03,1.5150000000000001,1.795,1.9749999999999999,3.45,82.0,1.576584512195122,0.469775150116567,0.02,1.3725,1.5950000000000002,1.82,2.92,82.0,1.6452424390243905,0.5630636959507169,0.02,1.2149999999999999,1.7699950000000002,1.97,3.50999,82.0,1.5721939024390246,1.05851315426521,0.02,1.06,1.4849999999999999,1.8475000000000001,6.559989999999999,82.0,2.4208497560975615,0.9309227043020946,0.02,1.86999,2.1,3.1475,4.95999
12,0,84.0,2.9016630952380944,2.2727689302841596,1.15,1.815,2.13,2.7175,9.999989999999999,84.0,1.655832023809523,0.4089269170713679,0.39,1.5175,1.73,1.895,2.53999,84.0,2.0432117857142855,0.8080749852956892,0.62,1.6174925000000002,1.915,2.47,4.54999,84.0,1.4352372619047618,1.1632575126030145,0.29,0.6375,1.12,1.7775,5.85,84.0,1.7764263095238098,1.3128533948367613,0.02,0.37000000000000005,1.7349999999999999,2.5499925,4.99
12,1,82.0,2.993776951219512,2.4136862711110254,0.81,1.86,2.0749950000000004,2.83249,9.999989999999999,82.0,1.7426807317073174,0.40647117224791457,0.47,1.6049975,1.84,1.9774999999999998,2.55999,82.0,2.1008513414634145,1.0137764173218529,0.61,1.4825,1.884995,2.74,6.41,82.0,1.4085358536585366,1.1791892381830802,0.28,0.62,1.11,1.6775,5.64999,82.0,1.8898762195121952,1.4000594499949277,0.03,0.415,1.93,2.6849999999999996,6.61999
12,2,84.0,2.968686904761905,2.1038358826934136,1.27,1.9275,2.2,2.9999975,9.999989999999999,84.0,1.8884500000000002,0.5015178430440599,0.41,1.74,1.93,2.0774925,3.64,84.0,2.0165451190476196,0.844028094098589,0.55,1.455,1.9449999999999998,2.4424975,4.24999,84.0,1.461665238095238,1.1597318025421453,0.24,0.6575,1.02,1.9999975,5.60999,84.0,2.064283333333334,1.516898051782653,0.05,1.0474999999999999,1.915,2.9450000000000003,9.08
12,3,82.0,3.190850365853659,2.3874633206585574,1.41,1.92,2.2899900000000004,3.0574900000000005,9.999989999999999,82.0,2.0636565853658535,0.7575975185653293,0.3,1.8025000000000002,1.9449999999999998,2.11,5.22999,82.0,2.123778048780488,0.8803967509271371,0.76,1.6125000000000003,1.97,2.7974925,4.60999,82.0,1.3356089024390245,0.959215288198429,0.35,0.7474999999999999,1.06,1.6099925000000002,5.66999,82.0,1.8825597560975607,1.5594153158352873,0.03,0.47,1.8250000000000002,2.5725,9.999989999999999
12,4,82.0,3.4824351219512195,2.625209089751553,1.37,1.9124999999999999,2.51999,3.2074999999999996,9.999989999999999,82.0,2.3349964634146345,1.181997390389394,0.28,1.81,2.04999,2.28249,7.889989999999999,82.0,2.2336549999999997,1.0779231068275306,0.74,1.5749974999999998,2.00999,2.79999,6.33999,82.0,1.5625598780487804,1.1463438825233685,0.34,0.77,1.2850000000000001,1.9874924999999999,5.89,82.0,2.212436585365854,2.046985167557533,0.06,0.6125,1.93,2.9174975,9.999989999999999
12,5,86.0,3.1511586046511635,2.0250257682027377,1.36,2.0825,2.53999,3.1725000000000003,9.999989999999999,86.0,2.330578372093023,1.295563835621033,0.0,1.7199975,1.94,2.5924975,7.56999,86.0,2.275927209302325,1.1057532320545933,0.75,1.5725,2.05499,2.685,6.759989999999999,86.0,1.646277441860465,1.2420456431020046,0.39,0.7324999999999999,1.28,2.1575,6.29999,86.0,2.533368953488372,2.3234611244125727,0.02,0.8699999999999999,2.14,3.03749,9.999989999999999
12,6,82.0,3.4231660975609746,2.410988475687035,1.12,1.8874925,2.504995,3.7274900000000004,9.999989999999999,82.0,2.1852410975609753,1.1837294221596568,0.31,1.6249925,1.864995,2.3825,5.97999,82.0,2.498411463414634,1.2120972268779595,0.74,1.6749999999999998,2.115,3.1775,6.30999,82.0,1.564510243902439,0.9677506740240556,0.3,0.8374999999999999,1.475,2.04249,5.30999,82.0,2.273168170731707,2.553985776672368,0.06,0.2525,1.78,2.7549925,9.999989999999999
12,7,84.0,3.187497261904762,2.4612483688471287,0.0,1.7575,2.3249950000000004,3.225,9.999989999999999,84.0,1.9019029761904762,0.7819006685962587,0.31,1.5925000000000002,1.7850000000000001,1.92,4.72,84.0,2.2297591666666667,0.9933979336505714,0.01,1.5475,1.9999900000000002,2.81999,5.03999,84.0,1.3166660714285716,0.8586757746375757,0.06,0.6575,1.0950000000000002,1.7075,5.05999,84.0,2.4540448809523814,2.6129552550199038,0.02,0.2725,1.84,3.1824925000000004,9.999989999999999
12,8,82.0,2.548533536585366,2.046351865222519,0.79,1.67,1.864995,2.55999,9.999989999999999,82.0,1.6674376829268294,0.6031116743698729,0.3,1.43,1.6949999999999998,1.9175,5.12999,82.0,1.9845098780487807,0.9520809230305743,0.32,1.3050000000000002,1.87499,2.5399925,5.62,82.0,1.29085243902439,1.0316338881618101,0.2,0.62,0.94,1.7075,5.64,82.0,1.9289007317073175,1.5306021509880792,0.02,0.4975,1.775,2.6124975,5.68999
12,9,82.0,2.939387804878048,2.3356884856710565,0.53,1.8075,2.16,2.7175000000000002,9.999989999999999,82.0,1.672925243902439,0.4714020449031046,0.22,1.5025,1.775,1.9774999999999998,2.45,82.0,2.083533902439025,0.8906952572753104,0.58,1.685,1.97,2.4899924999999996,4.58999,82.0,1.2340239024390245,0.8789415328632448,0.11,0.6625,0.935,1.5725,5.30999,82.0,1.7606078048780494,1.3636725979600899,0.02,0.2625,1.815,2.6500000000000004,5.43999
12,10,84.0,2.8854728571428563,2.4257514051876896,0.81,1.6949999999999998,1.884995,2.7325,9.999989999999999,84.0,1.7008315476190474,0.491857746085515,0.29,1.5350000000000001,1.72,1.8925,4.29999,84.0,1.9263075,0.8071183286068981,0.66,1.4675,1.82,2.295,3.97,84.0,1.2063089285714288,0.857835790334232,0.13,0.5875,0.865,1.57,5.41,84.0,1.7714265476190478,1.4198600009830378,0.03,0.295,1.755,2.3875,5.35
12,11,84.0,2.652258452380952,1.9975465835963209,1.11,1.7574975000000002,1.9249999999999998,2.7100000000000004,9.999989999999999,84.0,1.719522023809524,0.5420273145959934,0.3,1.58,1.74,1.8724900000000002,5.35999,84.0,1.9248785714285712,0.7419583981731195,0.67,1.54,1.85,2.1824975,3.98,84.0,1.3682129761904758,0.9868133144021707,0.16,0.695,1.08,1.86,5.35999,84.0,1.8666650000000002,1.2599949901148249,0.03,0.7124999999999999,1.859995,2.4099999999999997,5.1
